,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
1265,BDCQ.SEA1KA,2012.09,55970.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1266,BDCQ.SEA1KA,2012.12,56287.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1267,BDCQ.SEA1KA,2013.03,56108.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1268,BDCQ.SEA1KA,2013.06,56178.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1269,BDCQ.SEA1KA,2013.09,55996.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1270,BDCQ.SEA1KA,2013.12,56622.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1271,BDCQ.SEA1KA,2014.03,56239.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1272,BDCQ.SEA1KA,2014.06,56788.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1273,BDCQ.SEA1KA,2014.09,57912.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1274,BDCQ.SEA1KA,2014.12,58061.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1275,BDCQ.SEA1KA,2015.03,58796.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1276,BDCQ.SEA1KA,2015.06,59270.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1277,BDCQ.SEA1KA,2015.09,59590.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1278,BDCQ.SEA1KA,2015.12,60207.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1279,BDCQ.SEA1KA,2016.03,59934.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1280,BDCQ.SEA1KA,2016.06,60359.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1281,BDCQ.SEA1KA,2016.09,59582.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1282,BDCQ.SEA1KA,2016.12,58984.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1283,BDCQ.SEA1KA,2017.03,60879.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1284,BDCQ.SEA1KA,2017.06,61414.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1285,BDCQ.SEA1KA,2017.09,61746.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1286,BDCQ.SEA1KA,2017.12,60329.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1287,BDCQ.SEA1KA,2018.03,60262.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1288,BDCQ.SEA1KA,2018.06,60530.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1289,BDCQ.SEA1KA,2018.09,59986.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1290,BDCQ.SEA1KA,2018.12,60163.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1291,BDCQ.SEA1KA,2019.03,61235.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1292,BDCQ.SEA1KA,2019.06,60928.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1293,BDCQ.SEA1KA,2019.09,60800.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1294,BDCQ.SEA1KA,2019.12,59652.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1295,BDCQ.SEA1KA,2020.03,59916.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1296,BDCQ.SEA1KA,2020.06,61015.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1297,BDCQ.SEA1KA,2020.09,60511.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1298,BDCQ.SEA1KA,2020.12,61713.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1299,BDCQ.SEA1KA,2021.03,62606.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1300,BDCQ.SEA1KA,2021.06,62328.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1301,BDCQ.SEA1KA,2021.09,63945.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
1302,BDCQ.SEA1KS,2011.06,54474.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1303,BDCQ.SEA1KS,2011.09,55328.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1304,BDCQ.SEA1KS,2011.12,55558.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1305,BDCQ.SEA1KS,2012.03,55426.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1306,BDCQ.SEA1KS,2012.06,55659.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1307,BDCQ.SEA1KS,2012.09,55970.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1308,BDCQ.SEA1KS,2012.12,56287.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1309,BDCQ.SEA1KS,2013.03,56108.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1310,BDCQ.SEA1KS,2013.06,56178.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1311,BDCQ.SEA1KS,2013.09,55996.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1312,BDCQ.SEA1KS,2013.12,56622.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1313,BDCQ.SEA1KS,2014.03,56239.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1314,BDCQ.SEA1KS,2014.06,56788.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1315,BDCQ.SEA1KS,2014.09,57912.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1316,BDCQ.SEA1KS,2014.12,58061.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1317,BDCQ.SEA1KS,2015.03,58796.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1318,BDCQ.SEA1KS,2015.06,59270.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1319,BDCQ.SEA1KS,2015.09,59590.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1320,BDCQ.SEA1KS,2015.12,60207.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1321,BDCQ.SEA1KS,2016.03,59934.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1322,BDCQ.SEA1KS,2016.06,60359.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1323,BDCQ.SEA1KS,2016.09,59582.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1324,BDCQ.SEA1KS,2016.12,58984.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1325,BDCQ.SEA1KS,2017.03,60879.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1326,BDCQ.SEA1KS,2017.06,61414.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1327,BDCQ.SEA1KS,2017.09,61746.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1328,BDCQ.SEA1KS,2017.12,60329.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1329,BDCQ.SEA1KS,2018.03,60262.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1330,BDCQ.SEA1KS,2018.06,60530.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1331,BDCQ.SEA1KS,2018.09,59986.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1332,BDCQ.SEA1KS,2018.12,60163.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1333,BDCQ.SEA1KS,2019.03,61235.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1334,BDCQ.SEA1KS,2019.06,60928.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1335,BDCQ.SEA1KS,2019.09,60800.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1336,BDCQ.SEA1KS,2019.12,59652.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1337,BDCQ.SEA1KS,2020.03,59916.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1338,BDCQ.SEA1KS,2020.06,61015.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1339,BDCQ.SEA1KS,2020.09,60511.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1340,BDCQ.SEA1KS,2020.12,61713.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1341,BDCQ.SEA1KS,2021.03,62606.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1342,BDCQ.SEA1KS,2021.06,62328.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1343,BDCQ.SEA1KS,2021.09,63945.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
1344,BDCQ.SEA1KT,2011.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1345,BDCQ.SEA1KT,2011.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1346,BDCQ.SEA1KT,2011.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1347,BDCQ.SEA1KT,2012.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1348,BDCQ.SEA1KT,2012.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1349,BDCQ.SEA1KT,2012.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1350,BDCQ.SEA1KT,2012.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1351,BDCQ.SEA1KT,2013.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1352,BDCQ.SEA1KT,2013.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1353,BDCQ.SEA1KT,2013.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1354,BDCQ.SEA1KT,2013.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1355,BDCQ.SEA1KT,2014.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1356,BDCQ.SEA1KT,2014.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1357,BDCQ.SEA1KT,2014.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1358,BDCQ.SEA1KT,2014.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1359,BDCQ.SEA1KT,2015.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1360,BDCQ.SEA1KT,2015.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1361,BDCQ.SEA1KT,2015.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
1362,BDCQ.SEA1KT,2015.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
